Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","511","Total Population - Both sexes","S2501","Population","2013","2013","1000 No","156595","X","Figure from external organization"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2511","Wheat and products","2013","2013","1000 t","1255","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2511","Wheat and products","2013","2013","1000 t","2882","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5074","Stock Variation","S2511","Wheat and products","2013","2013","1000 t","-627","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2511","Wheat and products","2013","2013","1000 t","13","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2511","Wheat and products","2013","2013","1000 t","3497","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2511","Wheat and products","2013","2013","1000 t","41","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2511","Wheat and products","2013","2013","1000 t","221","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5131","Processing","S2511","Wheat and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2511","Wheat and products","2013","2013","1000 t","500","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2511","Wheat and products","2013","2013","1000 t","2736","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2511","Wheat and products","2013","2013","kg/cap","17.47","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2511","Wheat and products","2013","2013","kcal/cap/d","149.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2511","Wheat and products","2013","2013","g/cap/d","4.36","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2511","Wheat and products","2013","2013","g/cap/d","0.7","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","34350","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","260","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5074","Stock Variation","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","-4177","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","1","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","30432","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","1031","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","788","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","1718","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5131","Processing","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","4","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2805","Rice (Milled Equivalent)","2013","2013","1000 t","26892","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2805","Rice (Milled Equivalent)","2013","2013","kg/cap","171.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2805","Rice (Milled Equivalent)","2013","2013","kcal/cap/d","1710.83","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2805","Rice (Milled Equivalent)","2013","2013","g/cap/d","32.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2805","Rice (Milled Equivalent)","2013","2013","g/cap/d","3.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2513","Barley and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2513","Barley and products","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2513","Barley and products","2013","2013","kcal/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2513","Barley and products","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2513","Barley and products","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2514","Maize and products","2013","2013","1000 t","1485","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2514","Maize and products","2013","2013","1000 t","463","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2514","Maize and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2514","Maize and products","2013","2013","1000 t","1948","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2514","Maize and products","2013","2013","1000 t","1700","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2514","Maize and products","2013","2013","1000 t","13","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2514","Maize and products","2013","2013","1000 t","97","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2514","Maize and products","2013","2013","1000 t","13","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2514","Maize and products","2013","2013","1000 t","125","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2514","Maize and products","2013","2013","kg/cap","0.8","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2514","Maize and products","2013","2013","kcal/cap/d","7.77","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2514","Maize and products","2013","2013","g/cap/d","0.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2514","Maize and products","2013","2013","g/cap/d","0.09","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2515","Rye and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2515","Rye and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2516","Oats","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2516","Oats","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2516","Oats","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2516","Oats","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2516","Oats","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2516","Oats","2013","2013","kcal/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2516","Oats","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2516","Oats","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2517","Millet and products","2013","2013","1000 t","13","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2517","Millet and products","2013","2013","1000 t","13","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2517","Millet and products","2013","2013","1000 t","1","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2517","Millet and products","2013","2013","1000 t","12","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2517","Millet and products","2013","2013","kg/cap","0.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2517","Millet and products","2013","2013","kcal/cap/d","0.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2517","Millet and products","2013","2013","g/cap/d","0.02","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2517","Millet and products","2013","2013","g/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2518","Sorghum and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2518","Sorghum and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2518","Sorghum and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2518","Sorghum and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2518","Sorghum and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2518","Sorghum and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2518","Sorghum and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2518","Sorghum and products","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2518","Sorghum and products","2013","2013","kcal/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2518","Sorghum and products","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2518","Sorghum and products","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2520","Cereals, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2520","Cereals, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2520","Cereals, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2520","Cereals, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2520","Cereals, Other","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2520","Cereals, Other","2013","2013","kcal/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2520","Cereals, Other","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2520","Cereals, Other","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2532","Cassava and products","2013","2013","1000 t","147","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2532","Cassava and products","2013","2013","1000 t","147","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2532","Cassava and products","2013","2013","1000 t","124","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2532","Cassava and products","2013","2013","1000 t","23","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2532","Cassava and products","2013","2013","kg/cap","0.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2532","Cassava and products","2013","2013","kcal/cap/d","0.37","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2532","Cassava and products","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2532","Cassava and products","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2531","Potatoes and products","2013","2013","1000 t","8603","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2531","Potatoes and products","2013","2013","1000 t","6","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5074","Stock Variation","S2531","Potatoes and products","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2531","Potatoes and products","2013","2013","1000 t","37","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2531","Potatoes and products","2013","2013","1000 t","8572","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2531","Potatoes and products","2013","2013","1000 t","444","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2531","Potatoes and products","2013","2013","1000 t","860","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2531","Potatoes and products","2013","2013","1000 t","1","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2531","Potatoes and products","2013","2013","1000 t","7266","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2531","Potatoes and products","2013","2013","kg/cap","46.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2531","Potatoes and products","2013","2013","kcal/cap/d","90.07","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2531","Potatoes and products","2013","2013","g/cap/d","2.19","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2531","Potatoes and products","2013","2013","g/cap/d","0.13","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2533","Sweet potatoes","2013","2013","1000 t","260","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2533","Sweet potatoes","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2533","Sweet potatoes","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2533","Sweet potatoes","2013","2013","1000 t","260","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2533","Sweet potatoes","2013","2013","1000 t","26","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2533","Sweet potatoes","2013","2013","1000 t","234","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2533","Sweet potatoes","2013","2013","kg/cap","1.49","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2533","Sweet potatoes","2013","2013","kcal/cap/d","3.89","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2533","Sweet potatoes","2013","2013","g/cap/d","0.04","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2533","Sweet potatoes","2013","2013","g/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2534","Roots, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2534","Roots, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2534","Roots, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2534","Roots, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2534","Roots, Other","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2534","Roots, Other","2013","2013","kcal/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2534","Roots, Other","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2534","Roots, Other","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2536","Sugar cane","2013","2013","1000 t","4434","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2536","Sugar cane","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5074","Stock Variation","S2536","Sugar cane","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2536","Sugar cane","2013","2013","1000 t","4434","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2536","Sugar cane","2013","2013","1000 t","4","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5131","Processing","S2536","Sugar cane","2013","2013","1000 t","4130","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2536","Sugar cane","2013","2013","1000 t","300","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2536","Sugar cane","2013","2013","kg/cap","1.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2536","Sugar cane","2013","2013","kcal/cap/d","1.52","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2536","Sugar cane","2013","2013","g/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2536","Sugar cane","2013","2013","g/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2541","Sugar non-centrifugal","2013","2013","1000 t","266","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2541","Sugar non-centrifugal","2013","2013","1000 t","266","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2541","Sugar non-centrifugal","2013","2013","1000 t","266","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2541","Sugar non-centrifugal","2013","2013","kg/cap","1.7","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2541","Sugar non-centrifugal","2013","2013","kcal/cap/d","16.33","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2541","Sugar non-centrifugal","2013","2013","g/cap/d","0.05","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","115","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","1727","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5074","Stock Variation","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","-414","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","31","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","1397","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","543","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2542","Sugar (Raw Equivalent)","2013","2013","1000 t","853","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2542","Sugar (Raw Equivalent)","2013","2013","kg/cap","5.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2542","Sugar (Raw Equivalent)","2013","2013","kcal/cap/d","53.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2543","Sweeteners, Other","2013","2013","1000 t","336","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2543","Sweeteners, Other","2013","2013","1000 t","20","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5074","Stock Variation","S2543","Sweeteners, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2543","Sweeteners, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2543","Sweeteners, Other","2013","2013","1000 t","356","I","Value imputed by a receiving agency"
